Date,max_temp,min_temp,grass_temp,max_humid,min_humid,rainfall,sunshine,UV
2001/5/26,30.7,26.7,25.3,87,65,0,10.3,5.4
2001/5/27,31,26.1,24.6,87,47,0,11.7,5.5
2001/5/28,29.3,26.2,24.9,91,73,1.2,6.6,4.7
2001/5/29,29.3,26.3,25.2,86,72,TRACE,8,5.3
2001/5/30,29,24.5,25.2,96,78,50.8,0.6,1.7
2001/5/31,29.7,24.8,23.2,91,64,1.5,5.8,5.3
2001/6/1,27.9,25.1,23.3,79,70,0,0.6,3.4
2001/6/2,26.8,25,24.1,92,76,1.7,0,1.4
2001/6/3,31.4,25.5,24.1,90,65,TRACE,3.7,5
2001/6/4,30.5,27.4,25.8,84,72,0,5.4,4.5
2001/6/5,29.5,25,25.5,97,72,73.6,1,3.1
2001/6/6,27.9,24.9,24,97,83,54.7,0,2.3
2001/6/7,27.8,23.7,25.1,98,84,72.3,0,0.5
2001/6/8,26.8,23.9,22.7,98,87,131.3,0,1.6
2001/6/9,27.7,24.2,24,98,87,54.5,0,0.6
2001/6/10,29.7,26.8,24.5,88,78,4.4,1.9,1.8
2001/6/11,28.2,24.2,24.4,97,84,101.3,0,0.7
2001/6/12,29.3,24.9,24.2,96,80,73.2,1.8,1.8
2001/6/13,30.2,24.3,23.9,92,77,41.6,1,3.3
2001/6/14,28.9,24.9,23.1,92,73,0.4,1.6,2.9
2001/6/15,29.4,24.9,24.3,95,78,4.9,4.2,2.8
2001/6/16,30.2,26.9,25.6,92,74,7.1,4.9,2.9
2001/6/17,32.2,27.2,25.4,88,64,TRACE,11.7,6.3
2001/6/18,32.5,27.5,25.6,87,62,0,11.2,5.6
2001/6/19,32.3,27.7,25.9,83,59,0,11.3,6.2
2001/6/20,30.6,27.2,25.5,93,75,29.9,2.1,3
2001/6/21,32.2,28,26.2,89,72,0,8.3,5.4
2001/6/22,33.2,28,26.3,87,66,TRACE,11.9,6.7
2001/6/23,33.2,26,26.4,94,65,39.4,6.7,3.7
2001/6/24,30.4,25.7,24.5,94,77,39.3,3,3.7
2001/6/25,28,25.2,24.6,97,88,106.1,0.7,1.9
2001/6/26,29,25,24.1,96,83,73.1,0,2.3
2001/6/27,27.5,23.9,24.8,97,84,136.4,0,0.3
2001/6/28,30.6,25.4,23.4,96,79,5.2,10.4,6.2
2001/6/29,30.9,27.1,25.9,95,72,2.9,9.6,5.1
2001/6/30,29.2,26.1,24.8,96,83,30.3,0.5,2.4
2001/7/1,28.3,25.1,25,94,82,57.8,0.2,2.2
2001/7/2,28.7,25.6,24.1,94,83,11.8,0.8,2.8
2001/7/3,29.6,26.3,25.4,93,76,6.9,8.9,4.5
2001/7/4,33.2,25.8,23.4,84,49,0,9,4
2001/7/5,33,26.3,26.7,92,52,15.8,0.2,3.1
2001/7/6,28.3,25.4,23.9,92,76,142.1,0,0.4
2001/7/7,30.1,27.3,24.9,93,78,8.8,0.4,2.9
2001/7/8,29.9,27.1,25.6,93,82,1.4,3,4.7
2001/7/9,32.2,27.1,25.5,91,68,0,8.8,4.6
2001/7/10,32.1,27,25.3,88,64,0,12.3,6.6
2001/7/11,32.1,27.7,25.9,85,72,0,8.4,5.2
2001/7/12,30.9,28.5,26.9,88,77,0,0.3,3.4
2001/7/13,29.5,24.9,23.8,97,62,41,0,2.5
2001/7/14,31.5,27.4,25.2,87,70,1.2,8.6,4.6
2001/7/15,29.1,24.3,24,98,79,114,0,0.9
2001/7/16,29.9,25.1,23.4,94,73,1,1.1,3
2001/7/17,29.4,24.6,25.1,97,79,37,0.1,1.2
2001/7/18,29.6,24.4,23.4,94,79,45.8,0.7,2.2
2001/7/19,28.7,25.4,24.6,96,76,10.8,0,2.1
2001/7/20,30,25.8,25.3,96,80,21.5,6.1,4
2001/7/21,28.9,25.3,24.4,97,88,87.3,0.3,2.3
2001/7/22,30.8,26.3,24.9,94,71,4.2,6.7,4.3
2001/7/23,31.7,26.8,25.5,93,65,0,9.7,5.4
2001/7/24,31.3,26.1,26.2,92,73,14.5,3.3,2.1
2001/7/25,28.1,25.2,24.6,93,78,17.7,0,1.5
2001/7/26,28.9,25.5,24.5,95,83,15.8,1.2,2.2
2001/7/27,30.2,26.8,25.1,93,78,TRACE,5.3,4
2001/7/28,31.5,26.8,25.2,91,68,0,6.4,3.9
2001/7/29,32,26.8,25.3,91,68,0,10.9,6.3
2001/7/30,32.4,27.9,26.2,89,64,TRACE,12.1,6.8
2001/7/31,32.7,28.7,27.2,85,67,TRACE,10.3,6.2
2001/8/1,31.3,25.1,27.3,94,71,11.3,2.4,2.6
2001/8/2,30.2,24.3,24.9,96,81,54.5,4.5,3.1
2001/8/3,29.6,25,23,93,80,TRACE,2.6,3.4
2001/8/4,31.8,26.9,24.9,86,69,0,11.9,6.4
2001/8/5,31.2,28.1,26.3,89,76,0.2,10.4,5.9
2001/8/6,32.2,28,26.3,91,66,TRACE,8.5,5.7
2001/8/7,32.9,27.9,26.2,87,59,0,11.5,6.2
2001/8/8,33.4,28.2,26.3,87,59,0,11.8,5.7
2001/8/9,32.2,28.4,26.4,86,70,TRACE,11.1,6.1
2001/8/10,31.1,26.9,26.9,95,75,20.9,8.2,5.1
2001/8/11,30.6,26.9,25.7,94,67,1.6,2.5,3.5
2001/8/12,31.8,24.3,26,95,72,32.1,3.9,4.4
2001/8/13,32.6,24.6,22.5,92,58,0.5,8,4.6
2001/8/14,31.8,27.8,25.8,87,66,0,7.8,5.1
2001/8/15,31.9,27.3,25.6,85,71,0.6,6.3,3.9
2001/8/16,30.4,26.8,25.3,85,71,0.1,6.2,2.3
2001/8/17,32.2,26.8,24.5,84,66,0,7.7,4.5
2001/8/18,32.5,28.2,26.2,81,59,0,8.8,4.3
2001/8/19,30.4,27.8,25.9,84,69,1.3,4.2,1.9
2001/8/20,33.2,27.9,25.7,83,60,0,10.6,4.6
2001/8/21,32.9,28.3,26.3,84,63,0,8.2,4.1
2001/8/22,32.9,27.8,26.2,87,66,0,9.6,4.3
2001/8/23,34,29,26.8,87,57,0,9.7,4.5
2001/8/24,33.4,29.3,27.3,86,63,0,8.4,5.1
2001/8/25,32.2,29.1,26.9,86,69,0,7.6,4.8
2001/8/26,32.6,28.9,26.6,84,63,0,10.2,5.4
2001/8/27,32.1,26.1,26.1,96,65,32.3,3.4,4.1
2001/8/28,28.5,26.5,25,95,79,17.4,0.1,1.5
2001/8/29,28.3,25.6,24.8,95,87,51.9,0.4,1.5
2001/8/30,28.5,25.4,24.3,97,89,90.6,0,0.4
2001/8/31,30.6,26.9,25.8,93,75,3.6,1.4,3.1
2001/9/1,29.2,25.2,25.3,98,81,133.2,0,1.1
2001/9/2,27.4,25.2,24.3,98,90,33.3,0.2,2.1
2001/9/3,27,25.1,24.3,98,85,73.9,0,1
2001/9/4,28.3,25.3,24.4,88,80,0.2,3.2,2.9
2001/9/5,26.6,24.6,24.5,97,87,100.8,0,0.6
2001/9/6,30.3,25.9,24.6,96,71,4.4,3.6,3.6
2001/9/7,28.8,24.9,24.6,98,82,98.7,1.2,1
2001/9/8,29.1,25.4,24.2,98,74,32.3,9.2,4.7
2001/9/9,28.5,25.6,24.2,91,74,1.5,1.3,2.4
2001/9/10,28.1,26.5,24.7,87,74,TRACE,0.1,1.6
2001/9/11,29.7,26.9,25.3,87,74,TRACE,2.3,3.1
2001/9/12,31,26.8,25,88,63,0,7.8,4.3
2001/9/13,30.5,26.7,24.8,88,71,0,7.8,3.5
2001/9/14,29.8,25.6,25.1,91,71,6,3.6,1.6
2001/9/15,32.5,27.2,25.1,91,52,0,8.8,3.3
2001/9/16,32.4,26.8,23.6,71,44,0,9.3,3.7
2001/9/17,32.6,27.2,24.4,82,49,0,7.6,2.7
2001/9/18,32.9,28,25.6,89,53,0,6.6,3.3
2001/9/19,33.8,28.2,25.6,87,49,0,6.6,3.7
2001/9/20,30.9,24.9,25.5,95,63,52.6,1.1,1.9
2001/9/21,28,24.9,23.8,97,76,26.4,0,0.7
2001/9/22,29,26.4,23.8,84,62,TRACE,10.1,4.9
2001/9/23,30.2,26.1,23.6,78,55,0,10,4.7
2001/9/24,31.9,26.3,22.9,66,52,0,8.6,4.3
2001/9/25,32.4,27.2,23.4,59,52,0,9,4.6
2001/9/26,30.9,27.4,24,64,55,0,4.6,3.4
2001/9/27,32.1,26.7,23.3,62,53,0,10.4,4.3
2001/9/28,32.3,26.5,23.3,68,52,0,8.5,4
2001/9/29,31.8,26.6,23.3,67,54,0,9.6,4.1
2001/9/30,31.6,26.6,23.2,71,55,0,10.2,4.7
2001/10/1,30.8,25.6,23.8,91,56,9.2,7.2,3.7
2001/10/2,28.2,25.8,23.4,87,67,TRACE,8.4,4.3
2001/10/3,28.5,26.2,23.4,81,71,0,7.9,3.6
2001/10/4,29,24.8,23.4,87,73,0.7,1.7,1.9
2001/10/5,28,24.8,22.9,82,68,0.2,5.7,3.4
2001/10/6,28,25.4,22.6,81,71,TRACE,6,3.6
2001/10/7,28.1,26,23.6,83,76,TRACE,5.6,3.3
2001/10/8,29.9,26,23.8,86,71,TRACE,2.5,2.3
2001/10/9,28.8,25.5,23.2,87,58,TRACE,3,2.8
2001/10/10,27.5,24.7,22.3,79,60,0,0.8,2.4
2001/10/11,27.9,25.4,22.9,78,60,TRACE,9.2,4.1
2001/10/12,27.4,24.9,22.5,76,63,TRACE,9.1,3.6
2001/10/13,26.7,24.9,22.5,79,62,0,5.7,2.9
2001/10/14,27,24.9,22,76,63,0,7.8,3.3
2001/10/15,28,24.4,21.9,84,66,0,5.1,2
2001/10/16,31.2,24.7,22.1,81,45,0,10,3.2
2001/10/17,29.7,24.1,21,68,56,0,8.2,3.1
2001/10/18,27.3,24.6,21.7,81,65,0.5,8,3.1
2001/10/19,26.5,24.4,22.3,78,63,TRACE,7.4,3.6
2001/10/20,26.5,23.7,21.3,75,56,0,10.1,3.8
2001/10/21,26.9,23.6,20.8,79,64,0,10.4,3.9
2001/10/22,27.9,24.1,21.2,82,55,0,9.5,3.6
2001/10/23,26.7,24.6,21.8,80,66,0,2.7,2.6
2001/10/24,27.2,24.7,22.3,81,62,0,9.5,3.8
2001/10/25,26.2,24.3,22.2,79,66,0,8.8,4
2001/10/26,27.2,24.2,21.8,85,70,0,7.7,3.6
2001/10/27,28.3,24,21.8,88,65,0,7.3,3.5
2001/10/28,28.5,24.9,22.5,87,62,0,5.7,2.8
2001/10/29,25.2,22,19.7,86,65,0.1,0.5,1.9
2001/10/30,25.6,22.7,20.6,78,62,0,5.6,3.6
2001/10/31,26.6,23.8,22.4,85,60,0,7.7,3.5
2001/11/1,27.9,24.3,22.5,86,65,0,9.7,3.8
2001/11/2,27.3,25,22.9,88,76,0,5.5,3.1
2001/11/3,28.3,24.9,23.1,91,73,TRACE,7.6,3.4
2001/11/4,26,23.6,23.2,92,76,0.7,0.9,1.6
2001/11/5,27.9,23.5,21.8,82,64,0,9.6,3.5
2001/11/6,24.3,21.3,19.9,68,58,0,2.8,2.3
2001/11/7,24.1,21.4,20.4,72,57,TRACE,7.5,2.9
2001/11/8,24.5,20.7,18.8,77,59,TRACE,9.7,3.1
2001/11/9,25,20.4,18.3,75,45,0,7.4,3.1
2001/11/10,24.2,19.3,17.5,60,49,0,8.8,3.1
2001/11/11,24.2,20,17.7,61,47,0,8.6,3
2001/11/12,23.2,20.7,18.1,67,50,TRACE,0.4,2
2001/11/13,22.8,18.6,20.5,88,45,1,0,0.9
2001/11/14,21.7,14.1,14.6,69,45,1,0,0.9
2001/11/15,19,13.1,10.7,74,34,1.1,0.2,2
2001/11/16,21.1,15.6,12.7,62,38,0,10.2,3
2001/11/17,21.9,16.2,12.8,69,35,0,10.3,2.9
2001/11/18,22.4,17,14.1,76,36,0,10.1,2.9
2001/11/19,22.5,17.7,14,70,32,0,10,2.8
2001/11/20,21.9,17.3,13.9,70,34,0,10,2.5
2001/11/21,21.7,17.1,13.6,71,41,0,10,2.6
2001/11/22,21.8,17.3,13.9,77,44,0,10.1,2.6
2001/11/23,22.5,18.3,15.1,81,42,0,9.5,2.4
2001/11/24,22.8,17.8,15.1,84,45,0,9.3,2.3
2001/11/25,22.8,18.6,15.5,84,43,0,9.8,2.4
2001/11/26,22.8,19.1,15.5,79,39,0,9.5,2.5
2001/11/27,21.8,18.9,16,78,58,0,9.5,2.7
2001/11/28,22,19.8,17.8,90,76,0.2,1.5,1.8
2001/11/29,23.5,21.3,19.4,93,83,0.3,0.8,1.9
2001/11/30,25.1,21.3,19.4,94,75,0,5.8,2.4
2001/12/1,22.9,20.9,19.7,90,76,TRACE,3.8,1.9
2001/12/2,22.8,21.2,19.3,84,74,0,5.1,2.2
2001/12/3,22.7,20.7,20.1,85,75,0,3.1,1.9
2001/12/4,26.2,21.2,19,85,59,0,9.7,3
2001/12/5,23,21.3,20.2,85,73,0,6.6,2.9
2001/12/6,22.4,18.8,19.6,86,65,0,0,1.1
2001/12/7,20.7,17.5,17,81,68,0,4.6,2.6
2001/12/8,21.4,19.2,17.7,92,67,7.1,0,0.6
2001/12/9,22.2,19.6,18.7,97,78,9.6,0,1
2001/12/10,23.6,19.5,18.9,97,74,7.8,0.7,1.8
2001/12/11,20.9,19.4,18.8,85,80,0,0,1
2001/12/12,22.5,20,18.9,89,77,0,0.7,2.6
2001/12/13,21.3,14.9,17.9,86,64,0,0,1.7
2001/12/14,17.4,13,12.7,74,64,0,0.2,2.1
2001/12/15,18.6,15.5,13.9,81,61,0,6,2.9
2001/12/16,20.1,17.9,16.8,83,72,TRACE,0,1.2
2001/12/17,21.5,18.8,18.7,94,77,1.7,0,1.2
2001/12/18,19.2,15.2,17.2,98,85,18.4,0,0.4
2001/12/19,19.4,15.2,14.7,90,70,0,3.6,2
2001/12/20,20.2,17.2,15.9,88,69,TRACE,3.8,1.9
2001/12/21,18.2,11,13.3,77,48,0,5.5,2.2
2001/12/22,14.3,8.9,7.3,53,39,0,9.7,2.4
2001/12/23,16.7,11.3,8.9,57,28,0,9.8,2.6
2001/12/24,16.7,11.3,8.9,57,28,0,9.8,2.6
2001/12/25,17.9,13.5,10.3,78,48,0,9.6,2.3
2001/12/26,17.6,14,11.5,77,54,0,8,2.1
2001/12/27,17.6,14.7,12.1,79,56,0,7.5,2
2001/12/28,18.5,13.4,10.4,71,39,0,9,1.8
2001/12/29,18.2,13.1,10,67,40,0,8.7,1.9
2001/12/30,18,13.9,10.3,78,50,0,9,2
2001/12/31,21.1,15.1,11.9,82,50,0,9.1,2
2002/1/1,22.5,16.4,12.5,75,42,0,8.6,1.8
2002/1/2,20,16.4,12.2,65,41,0,9,2.1
2002/1/3,18.8,14.3,10.3,73,42,0,9.2,2.1
2002/1/4,19.8,14.7,11.1,79,49,0,9.4,1.9
2002/1/5,21.2,15,11,77,37,0,9.4,1.9
2002/1/6,20.8,16.8,12.7,83,62,0,9.7,2.5
2002/1/7,22.2,16.5,12.9,85,48,0,8.3,1.4
2002/1/8,19.8,17.3,13.3,80,50,0,8.6,1.9
2002/1/9,17.8,15.7,12.9,83,67,0,9,2.2
2002/1/10,20.8,16,13.2,89,73,0,8.9,2.4
2002/1/11,22,16.9,13.7,94,68,0,8.4,1.7
2002/1/12,22.1,18.6,15.4,92,76,0,1.6,2
2002/1/13,23.7,19.7,17.2,87,72,0,5.1,2.7
2002/1/14,22.7,20,17.3,95,80,1.7,0.4,1.4
2002/1/15,20.2,18.9,18.1,96,89,1,0,0.9
2002/1/16,24.7,19.9,17.8,97,70,0,7.2,2.5
2002/1/17,23.6,18.4,16.6,98,77,TRACE,7.6,2.5
2002/1/18,20.5,18.8,18,96,87,1.9,0.2,1.6
2002/1/19,19.6,16.8,16.3,96,84,0.5,0,0.9
2002/1/20,17.5,12.2,16.1,87,73,0,0,1.1
2002/1/21,15.7,9.5,8,76,43,0,9.9,2.6
2002/1/22,16.6,11.7,9,66,52,0,8.5,2.3
2002/1/23,17,14.2,11.2,67,54,0,7.5,2.4
2002/1/24,17.2,15.5,12.8,83,69,0,0,0.7
2002/1/25,18,14.7,14.8,92,83,0.2,0,1.3
2002/1/26,15.5,12.4,13.8,93,78,13.7,0.2,0.5
2002/1/27,13.3,11,11,97,81,6,0,0.4
2002/1/28,13.4,11.5,10.9,89,80,TRACE,0,0.5
2002/1/29,15.8,11.9,11,84,69,TRACE,0,1.8
2002/1/30,17,13.8,12.1,81,65,0,6.5,2.9
2002/1/31,17.6,14.2,11.8,85,64,0,8.7,2.8
2002/2/1,17.2,13,12.8,84,65,TRACE,0.4,1.2
2002/2/2,15.5,10.1,9.7,95,71,2.6,1.3,1.9
2002/2/3,15.9,14.1,12.8,80,57,0,1.5,1.9
2002/2/4,17.6,15.2,13.8,81,70,0,0.5,1.6
2002/2/5,17.6,14.9,14.6,95,78,1.9,0,0.5
2002/2/6,17.1,15.3,14.5,89,79,0.1,0,0.9
2002/2/7,18.7,16.6,15.2,87,73,TRACE,0.6,1.4
2002/2/8,20.1,16.3,15.3,87,76,0,0,1.8
2002/2/9,20.5,17,15.4,94,74,0,3.6,2.3
2002/2/10,18.9,16.8,16.3,88,63,0,0,1
2002/2/11,18,15.7,13.3,78,60,0,3,1.9
2002/2/12,18.6,15.1,12.4,83,51,0,10,3.3
2002/2/13,20.2,15.9,12.8,85,69,0,8.4,3.6
2002/2/14,20.5,16.7,13.5,87,63,0,10.4,3.8
2002/2/15,19.2,16.7,15.6,85,71,0,8.1,3.4
2002/2/16,20.2,16.5,15,85,65,0,4.5,3
2002/2/17,24.1,17.7,15.1,82,58,0,10.1,3.5
2002/2/18,20.9,18.6,16.1,84,63,0,7.4,3.1
2002/2/19,20.3,17.6,15.1,80,64,0,9.2,3.3
2002/2/20,18.9,15.8,14.2,82,67,0,4.8,2.4
2002/2/21,21.4,16.7,14.3,82,60,0,7.7,3.8
2002/2/22,23.5,18.4,15.9,89,62,0,10.4,4
2002/2/23,21.4,18.9,16.4,93,80,0,5.1,2.5
2002/2/24,21.6,19.1,17.1,90,73,TRACE,6.3,2.9
2002/2/25,20.4,17.5,16.9,88,73,TRACE,8.2,3.5
2002/2/26,23.2,18.3,16.1,89,72,0,10.4,3.8
2002/2/27,23.1,19.7,17.4,91,72,TRACE,5.3,2.4
2002/2/28,24.5,19.7,17.4,92,69,0,8.6,3.4
2002/3/1,23.3,20.7,19,91,79,TRACE,6.6,3.4
2002/3/2,23.4,20.1,18.1,91,71,0,6.9,3.2
2002/3/3,21.6,19.9,17.9,92,77,TRACE,1.6,1.6
2002/3/4,21.8,19.1,17.9,85,73,TRACE,4.6,2.8
2002/3/5,25.6,17.9,18.6,87,57,0,6.3,2.9
2002/3/6,20.9,14.9,12.7,63,33,0,6.1,3.1
2002/3/7,20.6,15.6,12.4,66,38,0,10,3.7
2002/3/8,21.7,17.3,13.7,73,39,0,5.2,2.6
2002/3/9,22.1,19,15.8,81,58,0,3.4,2.7
2002/3/10,23.3,19.6,17.2,86,63,0,6.4,3.8
2002/3/11,24,19.9,17.4,88,62,0,8.1,4.2
2002/3/12,24,20.5,17.9,90,74,0,7.3,3.6
2002/3/13,23.1,21.2,18.9,91,83,TRACE,2.9,1.9
2002/3/14,24.8,21.1,19.4,92,70,TRACE,0.9,1.3
2002/3/15,26.3,22.6,21.1,91,74,TRACE,2.8,1.9
2002/3/16,26.1,20.4,21.9,94,78,1.1,0.4,0.8
2002/3/17,21.7,20,19.2,89,72,TRACE,0,0.9
2002/3/18,22.2,19.6,18.4,79,60,0,1,1.8
2002/3/19,24.3,19.4,16.7,75,53,0,5.3,2.8
2002/3/20,25.9,20.6,18.4,90,65,TRACE,3.5,2.1
2002/3/21,27.3,21.3,18.9,86,61,0,8.7,3.2
2002/3/22,25.5,22.2,19.5,89,77,TRACE,0.4,1.1
2002/3/23,23.6,18.8,19.8,98,89,130,0,0.6
2002/3/24,20.2,19.1,18.7,97,94,33.7,0,0.9
2002/3/25,23.2,19.4,18.7,96,82,0.1,2.6,3
2002/3/26,22,20.8,19.4,94,88,TRACE,0.1,2.1
2002/3/27,24.7,21.2,20.5,96,86,TRACE,2,2.2
2002/3/28,23.3,21.8,22,98,92,2.3,0,1.1
2002/3/29,26.8,21.9,21.2,97,78,57,0.9,1.4
2002/3/30,24.2,21.4,21.1,97,84,13.6,0.2,0.8
2002/3/31,22.3,21.2,20.5,95,85,0.9,0,0.8
2002/4/1,25.3,20.8,19.7,91,75,0,8.7,4.5
2002/4/2,28.3,22.2,20.6,93,66,0,5.8,3.7
2002/4/3,28.1,24.3,22.5,90,71,0,6.7,3.5
2002/4/4,28.1,24.3,22.4,88,71,0,7.5,3.3
2002/4/5,28.6,24.7,22.8,88,68,0,8.3,3.3
2002/4/6,27.8,21.3,23.1,92,73,9.2,3.1,2
2002/4/7,27.8,21.3,23.1,92,73,9.2,3.1,2
2002/4/8,28.5,24.7,22.6,88,65,0,8.7,2.8
2002/4/9,28.7,23.2,22.7,90,68,0.1,4.3,2.1
2002/4/10,23.4,20.6,21.5,95,86,2.9,0,0.6
2002/4/11,21.1,17.8,17.4,91,72,TRACE,0,0.7
2002/4/12,21.9,17.8,16.3,85,69,0,0,2.3
2002/4/13,24.3,19.5,18.1,87,46,0,9.9,4.4
2002/4/14,26.2,21,18.7,93,76,0,6.6,2.8
2002/4/15,28.3,23.3,21.6,94,68,TRACE,7.5,3.4
2002/4/16,28.8,24,22,91,68,0,6.2,3.2
2002/4/17,29,24.2,22.5,92,64,0,3.6,2.8
2002/4/18,25.3,22.9,22.8,90,80,TRACE,3,2
2002/4/19,24.8,22,21.5,89,79,TRACE,4.6,2.9
2002/4/20,27.6,23,21.6,90,68,TRACE,6.8,4.3
2002/4/21,29.5,23.4,21.8,93,61,0,10.4,4.6
2002/4/22,29.4,24.5,22.4,89,68,0,10.4,4
2002/4/23,29.6,25.5,24,91,70,0,10.3,5.4
2002/4/24,29.7,25.2,23.3,90,69,0,9.2,4.6
2002/4/25,26.5,23.5,23.6,87,81,TRACE,0,1.3
2002/4/26,23.8,22.4,21.8,86,80,TRACE,0,1.4
2002/4/27,24.8,22.5,21.8,86,80,0,2.8,3.1
2002/4/28,25.8,23.1,22,88,79,0.2,3.8,3.6
2002/4/29,28.2,23.9,22.8,91,75,TRACE,8.3,5.3
2002/4/30,28.6,24.9,23.7,92,73,TRACE,10.6,6.2
2002/5/1,28.4,25,23.7,91,68,TRACE,8.1,4.6
2002/5/2,29.9,25.3,23.8,90,65,0,11.5,6.2
2002/5/3,30.2,25.7,24,88,66,0,10.3,6
2002/5/4,29.9,25.7,24,87,66,0,10.3,5.5
2002/5/5,29.3,25.9,24.4,83,71,TRACE,10,3.9
2002/5/6,29.1,25.7,24.4,88,74,0.2,9.5,4.8
2002/5/7,30.6,25.8,24.2,88,65,0,11.4,6.1
2002/5/8,30,26.1,24.7,86,67,TRACE,11.4,6.2
2002/5/9,28,25.2,24.6,94,84,19.3,2,2.2
2002/5/10,29.5,24.2,23.6,98,69,56.3,3.1,3.6
2002/5/11,30.2,24,23.1,96,67,31.3,7.7,5
2002/5/12,28.4,25.5,25.5,96,80,29.7,0.7,2.2
2002/5/13,28.8,24.7,24.2,95,80,6,2.1,3
2002/5/14,29.9,24.1,25,94,76,21.2,4,3.3
2002/5/15,28.4,23.9,22.6,93,66,1.4,1.7,3.2
2002/5/16,29,23.5,24.1,95,68,18.2,1.3,2.6
2002/5/17,26.5,22.3,21.9,97,82,23,0.3,2.7
2002/5/18,26.8,24.6,23.3,96,81,5.1,0.1,2
2002/5/19,27.7,24.5,24,97,89,34.3,1,2.8
2002/5/20,27.8,25,24.7,96,89,7.2,0,2.6
2002/5/21,30.7,27.2,25.9,92,76,0,0.9,2.5
2002/5/22,30.9,26.4,26.7,95,75,13.9,1.5,3.6
2002/5/23,30.3,25.7,25,93,61,3.4,5.1,3.9
2002/5/24,28.2,25.1,23.4,87,66,trace,1.9,3.7
2002/5/25,28.9,24.8,23.9,84,53,TRACE,3,4.2
2002/5/26,29.3,25.2,22.3,76,45,TRACE,5.3,4.9
2002/5/27,29.9,25.2,23.2,82,62,TRACE,11.2,5.4
2002/5/28,29.2,26.1,24.7,81,70,0,7.9,4
2002/5/29,30.1,25.9,24.3,84,67,0,5,3.5
2002/5/30,31.8,25.8,25.4,89,67,4.9,6.7,5
2002/5/31,31,26.5,24.6,86,60,0.2,5.4,4.1
2002/6/1,30.9,26.7,25.1,94,71,3.8,5,2.9
2002/6/2,27.9,24.2,25.8,95,80,3,0.1,1.4
2002/6/3,27.8,25.7,24.9,88,72,TRACE,0.1,2.8
2002/6/4,29.5,26.2,24.9,87,70,TRACE,5.4,5.1
2002/6/5,28.4,26.5,25.6,88,77,1,2.7,2.8
2002/6/6,29.9,25.9,25.1,95,73,3.3,9,5.1
2002/6/7,31.2,26.6,25.3,84,65,0,9.1,4.2
2002/6/8,31.4,27.1,25.9,87,70,0,9.7,5.5
2002/6/9,28.5,24.5,26.2,95,82,24.7,1.7,2.4
2002/6/10,30.2,25.6,24.1,96,72,9.7,0.8,2.5
2002/6/11,29,23.9,23.6,97,81,109.2,0,1
2002/6/12,30.2,26.4,25.5,92,75,6.4,0.4,3
2002/6/13,31.3,27.8,26.2,84,71,TRACE,5.2,4
2002/6/14,31.8,27.6,25.8,83,63,TRACE,10.4,5.5
2002/6/15,31.2,28.5,26.6,81,68,TRACE,5.4,4.4
2002/6/16,31.1,26.8,25.2,89,73,11.9,4.3,4.4
2002/6/17,31.5,26.8,26.4,92,67,9.6,4.3,4.1
2002/6/18,30.9,27.9,25.1,84,69,0.5,5.4,3.2
2002/6/19,31.3,27.5,26.1,87,71,6.8,6.5,4.4
2002/6/20,30,26.1,25.2,94,78,15.6,0.5,2.4
2002/6/21,32.6,28.1,26,90,64,2.5,10.8,6.2
2002/6/22,31.2,26.8,26.4,94,78,5.5,8.6,5.3
2002/6/23,32.4,28.1,26.8,91,69,9.4,6.8,4.6
2002/6/24,33.1,28.6,26.3,84,60,TRACE,11.7,5.6
2002/6/25,33.5,27.2,26.2,93,62,11.8,11.9,6.5
2002/6/26,33.4,28.9,27.1,84,58,0,11.4,6.6
2002/6/27,33.1,28.9,26.9,81,62,TRACE,11.2,5.3
2002/6/28,32.5,29.2,27.4,79,61,TRACE,9.5,5.6
2002/6/29,32.2,27.2,25.8,91,67,2.3,9.8,5.8
2002/6/30,32.2,29,27.2,80,67,0.6,3.3,3.8
2002/7/1,31.5,25.9,24.6,95,70,11.5,2.8,4.2
2002/7/2,31.7,26.3,25.9,95,68,4.7,3.1,3.9
2002/7/3,32.5,27.3,25.1,90,67,TRACE,5.5,3.3
2002/7/4,32.5,27.1,26.4,93,60,12,8.5,3.8
2002/7/5,33.6,28.2,27,87,68,0,8.9,3.7
2002/7/6,30.7,26.7,25.5,95,79,5.6,3.5,3.5
2002/7/7,30.3,26.8,27.1,92,77,12.5,2.3,2.4
2002/7/8,32.2,25.8,25.5,93,62,0.5,3.5,3.1
2002/7/9,32.7,26.5,25.3,95,62,9.3,7.9,3.9
2002/7/10,32,26.9,25.4,84,58,0,8.2,3.6
2002/7/11,32.8,27.2,26,86,63,TRACE,9.5,4.6
2002/7/12,33.3,28.4,27,86,51,0,11.3,5.3
2002/7/13,33.3,28.7,27.3,87,59,0,9.9,5.1
2002/7/14,33.1,28.5,27.2,89,70,TRACE,10.8,6.2
2002/7/15,32.7,29,27.6,84,66,TRACE,11.6,6.2
2002/7/16,30.3,26.1,25.9,91,72,24.3,1.7,3
2002/7/17,32.1,25.2,24.9,96,72,38.2,1.7,3.6
2002/7/18,30.9,28.7,27.4,85,76,0.9,3.2,4.2
2002/7/19,30.3,28.6,26.4,85,76,0.2,0,2.2
2002/7/20,30.4,26.7,25.8,93,77,8.8,1.7,2.8
2002/7/21,32.3,26.6,25.1,94,68,0.8,10,5.5
